CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	HDATE  	VSZ1   	HPOPUL 	HPERM  	HTEMP  	HPOINT 	HCAT   	HFLAG1 	HFLAG2 	HFLAG3 	HFLAG4 	HFLAG5 	HFLAG6 	HFLAG7 	HFLAG8 	HFLAG9 	HFLAG10	HMA    	HMB    	HMC    	HMD    	HA     	HB     	HC     	HD     	HE     	HF     	HG     	HL     	HN     	HP     	HR     	HS     	HZ     
3	28	05	04	06	001	7401	   0	  634	  634	    0	XS820748	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	000	4320034064	222344	83*3*	131221	83024	111	100	22	23000	10000	002610
3	28	05	04	07	001	7401	   0	  429	  429	    0	XS810745	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4220034164	211344	83*2*	131221	82014	111	100	22	23000	10000	002610
3	28	05	05	01	001	7401	   0	 1803	 1803	    0	XS838730	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320034064	222544	83*4*	031222	83134	113	200	34	33010	10000	002611
3	28	05	05	02	001	7401	   0	  826	  826	    0	XS840740	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320034064	222444	83*3*	031222	82124	113	200	22	33010	10000	003610
3	28	05	05	03	001	7401	   0	 1687	 1687	    0	XS847730	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4220034064	221344	83*2*	121222	82013	111	100	22	23010	10000	002610
3	28	05	05	04	001	7401	   0	 1775	 1775	    0	XS848715	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4320034064	221444	83*3*	121222	82024	113	100	22	23010	10000	003610
3	28	05	05	06	001	7401	   0	  597	  597	    0	XS870699	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4221034064	221355	83*2*	121221	81003	111	100	22	23010	10000	002610
3	28	05	07	01	001	7401	   0	  695	  695	    0	XS808687	A	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	000	4320034064	221444	83*3*	022222	82024	111	125	12	13010	10000	002610
3	28	05	07	04	001	7401	   0	 1294	 1294	    0	XS793678	A	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320034064	222544	83*4*	022222	82024	111	225	12	23110	10000	002611
3	28	05	07	05	001	7401	   0	 1217	 1217	    0	XS800660	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	000	4320034064	221444	83*3*	021222	82024	111	125	12	13010	10000	002610
3	28	05	09	01	001	7401	   0	 1445	 1445	    0	XS792725	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	100	4320024064	222544	83*4*	021222	82034	111	235	22	33000	10000	003611
3	28	05	09	02	001	7401	   0	 1633	 1633	    0	XS780735	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4320024064	222444	83*3*	022222	82024	111	135	34	33010	10000	003610
3	28	05	09	03	001	7401	   0	  889	  889	    0	XS806727	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320024064	222444	83*3*	021222	82024	111	100	22	33000	10000	002610
3	28	05	09	04	001	7401	   0	  574	  574	    0	XS794733	C	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	5221024164	211344	83*2*	121222	81014	111	100	22	23000	10000	003610
3	28	05	09	05	001	7401	   0	  983	  983	    0	XS805720	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	100	4320024064	222444	83*3*	021222	82024	111	100	22	33000	10000	002610
3	28	05	10	04	001	7401	   0	  235	  235	    0	XS900727	B	0	9	9	0	1	9	9	9	9	R	03	01100000	0000	2000400	24	100	5221014154	221544	83*4*	120221	82022	111	035	12	33000	10000	002611
3	28	05	10	06	001	7401	   0	  327	  327	    0	XS930720	B	0	9	9	9	0	9	9	9	9	R	03	00000000	0000	1000000	24	100	5221014054	221455	83*3*	122222	82023	011	100	12	23000	13110	002610
3	28	05	11	03	001	7401	   0	  242	  242	    0	XS876755	B	0	9	9	0	1	9	9	9	0	R	03	02100000	0000	0000400	24	100	4220014064	222544	00*4*	120221	82022	111	135	12	33000	13000	002611
3	28	05	12	01	001	7401	   0	 1479	 1479	    0	XS760750	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320024064	222544	83*4*	021222	82023	112	235	34	23100	10000	002611
3	28	05	12	02	001	7401	   0	 1419	 1419	    0	XS763734	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	5320024064	221344	83*3*	121222	82023	112	100	22	23100	10000	003610
3	28	05	12	03	001	7401	   0	  996	  996	    0	XS770750	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4320024064	221344	83*3*	121222	82023	112	125	22	33100	10000	002610
3	28	05	13	01	001	7401	   0	  774	  774	    0	XS794691	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320034064	222544	83*4*	021222	82034	111	100	34	33010	10000	002611
3	28	05	13	02	001	7401	   0	  591	  591	    0	XS780679	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4320034064	221444	83*3*	121222	82014	111	025	22	23010	10000	002610
3	28	05	13	03	001	7401	   0	  647	  647	    0	XS775686	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4320034064	221444	83*3*	121222	82004	111	000	22	23010	10000	002610
3	28	05	14	01	001	7401	   0	  759	  759	    0	XS785702	B	0	9	9	0	0	9	9	9	0	R	02	00000000	0000	0000000	24	100	4211014064	221355	83*2*	122221	82014	111	125	22	23110	10000	002610
3	28	05	14	04	001	7401	   0	 1554	 1554	    0	XS764719	B	0	9	9	0	1	9	9	9	0	R	03	00000000	0000	0000000	24	100	4320014064	222544	83*4*	122221	82024	111	125	22	33110	10000	002611
3	28	05	14	05	001	7401	   0	  724	  724	    0	XS752717	B	0	9	9	0	0	9	9	9	0	R	02	00000000	0000	0000000	24	100	4320024064	221444	83*3*	122221	82034	111	200	12	33110	10000	002610
3	28	05	15	03	001	7401	   0	  495	  495	    0	XS815635	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320034064	221344	83*2*	021221	83004	111	125	22	23000	10000	003610
3	28	05	15	04	001	7401	   0	  626	  626	    0	XS825640	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	000	4320034064	221344	83*2*	021221	83024	111	125	22	23000	10000	003610
3	28	05	15	05	001	7401	   0	  807	  807	    0	XS815660	B	0	9	9	0	0	9	9	9	9	R	01	00000000	0000	0000000	24	000	4320034064	221344	83*2*	121221	82024	111	100	22	23000	10000	002610
3	28	05	15	06	001	7401	   0	  600	  600	    0	XS825660	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	000	4320034064	221344	83*3*	021221	83014	111	000	21	23000	10000	003610
3	28	05	15	07	001	7401	   0	  939	  939	    0	XS815650	A	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320034064	222544	83*4*	021222	83134	112	235	22	33000	10000	003611
3	28	05	16	02	001	7401	   0	 1322	 1322	    0	XS840670	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	100	4320034064	222544	83*4*	021222	83134	313	225	34	33000	10000	002611
3	28	05	16	03	001	7401	   0	 1010	 1010	    0	XS850680	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	100	4320034064	221344	83*3*	121222	83024	113	125	22	23000	10000	002610
3	28	05	16	07	001	7401	   0	 1172	 1172	    0	XS845695	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4321034064	221344	83*3*	121222	82004	113	125	22	33000	00000	002610
3	28	05	17	14	001	7401	   0	 1061	 1061	    0	XS889645	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4221024064	221444	83*3*	121221	81013	111	125	22	13000	10000	002610
3	28	05	17	15	001	7401	   0	 1864	 1864	    0	XS885685	B	0	9	9	0	1	9	9	9	0	R	03	00000000	0000	0000000	24	100	4320034064	222544	83*4*	121222	82024	111	225	32	33000	10000	002611
3	28	05	18	13	001	7401	   0	 1230	 1230	    0	XS835655	B	0	9	9	0	1	9	9	9	0	R	03	00000000	0000	0000000	24	100	4320034064	222544	83*4*	121222	83134	112	235	34	33000	10000	002611
3	28	05	18	14	001	7401	   0	  781	  781	    0	XS845655	B	0	9	9	0	0	9	9	9	0	R	03	00000000	0000	0000000	24	100	4320044064	221344	83*3*	121222	83024	111	100	22	23000	10000	003610
3	28	05	18	15	001	7401	   0	  512	  512	    0	XS835635	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4320034064	221344	83*3*	121222	82024	111	100	22	23000	10000	002610
3	28	05	18	16	001	7401	   0	  173	  173	    0	XS845635	B	0	9	9	0	0	9	9	9	9	R	01	00000000	0000	0000000	24	100	4320034064	221344	83*2*	121222	82024	111	000	22	23000	10000	002610
3	28	05	19	27	001	7401	   0	 2113	 2113	    0	XS835620	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4320034064	221244	83*2*	120222	82024	112	200	22	33000	10000	002610
3	28	05	19	28	001	7401	   0	 1751	 1751	    0	XS870644	B	0	9	9	0	1	9	9	9	9	R	03	00010000	0010	0000200	24	100	4320034064	222544	83*4*	120222	83024	112	235	32	33110	10000	003611
3	28	05	19	31	001	7401	   0	 1510	 1510	    0	XS905644	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	5320034064	221344	83*3*	120222	81024	111	125	22	33100	10000	002610
3	28	05	19	33	001	7401	   0	 1953	 1953	    0	XS865620	B	0	9	9	0	0	9	9	9	0	R	02	00000000	0000	0000000	24	100	4320034064	221244	83*3*	120222	81024	111	201	22	33000	10000	002610
3	28	06	01	01	001	7401	   0	 1564	 1564	    0	XS500670	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	222544	83*2*	142223	83144	013	035	14	23000	10000	002610
3	28	06	01	02	001	7401	   0	 3370	 3359	   11	XS500690	B	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	132223	83133	013	000	34	23000	10000	002610
3	28	06	01	03	001	7401	   0	 1539	 1539	    0	XS464680	B	0	9	9	0	0	9	9	9	0	R	03	00000000	0000	0000000	24	100	4221035064	422544	83*3*	122223	83133	013	035	14	23110	10000	002610
3	28	06	01	04	001	7401	   0	  567	  567	    0	XS467698	C	0	9	9	0	0	9	9	9	9	R	03	02100000	0000	0000400	24	110	4220000104	422544	83*3*	122223	81022	011	000	22	13010	11111	002610
3	28	06	01	05	001	7401	   0	  684	  684	    0	XS475725	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	100	4220010001	422544	00*2*	110222	81122	011	035	22	13011	11111	012610
3	28	06	02	01	001	7401	   0	 5397	 5361	   36	XS538720	A	1	1	9	0	1	9	9	9	9	U	04	00000000	0000	0000000	24	000	4220045064	222544	83*4*	042223	83134	313	000	34	23000	00000	102611
3	28	06	02	02	001	7401	   0	 1956	 1942	   14	XS530715	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220045064	422544	83*3*	042222	83133	013	000	34	23000	00000	002610
3	28	06	02	03	001	7401	   0	 2153	 2134	   19	XS535720	A	0	1	9	0	0	9	9	9	9	R	04	00000000	0000	0000000	24	000	4220045064	422544	83*3*	032222	83133	013	000	34	23000	10000	002610
3	28	06	02	04	001	7401	   0	 1158	 1158	    0	XS574692	A	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	000	4220045064	422544	83*2*	042222	83134	013	000	34	23000	10000	002610
3	28	06	02	05	001	7401	   0	 3198	 3194	    4	XS507703	A	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	000	4220045064	422544	83*2*	042222	83134	013	000	34	23000	10000	002610
3	28	06	02	06	001	7401	   0	  705	  705	    0	XS546705	A	0	9	9	0	0	9	9	9	9	R	04	00000000	0000	0000000	24	000	4220045064	422544	83*2*	042222	82134	013	000	23	23000	10000	002610
3	28	06	02	07	001	7401	   0	  830	  830	    0	XS550694	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220045064	422544	83*3*	042222	83134	013	000	23	23000	10000	002610
3	28	06	02	08	001	7401	   0	 3049	 3045	    4	XS518711	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220045064	222544	83*3*	042222	83134	013	000	34	23000	10000	002610
3	28	06	02	09	001	7401	   0	 1960	 1946	   14	XS527707	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220045064	222544	83*3*	042222	82134	013	000	34	23000	10000	002610
3	28	06	02	10	001	7401	   0	 1279	 1276	    3	XS513710	B	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	100	4220045064	422544	83*3*	042222	82134	013	000	23	23000	10002	002610
3	28	06	02	11	001	7401	   0	 1229	 1227	    2	XS515700	A	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	000	4220045064	222544	83*2*	042222	82134	013	000	23	23000	10000	002610
3	28	06	03	01	001	7401	   0	 2116	 2074	   42	XS544724	B	0	1	9	0	0	9	9	1	9	R	05	00000000	0000	0000000	24	000	4220035064	222544	83*4*	042223	83133	113	025	24	23000	10000	002610
3	28	06	03	02	001	7401	   0	 1054	 1053	    1	XS550720	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	035	34	23000	10000	002610
3	28	06	03	03	001	7401	   0	  710	  710	    0	XS582717	B	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	000	34	23000	10000	002610
3	28	06	03	04	001	7401	   0	  722	  722	    0	XS568720	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	000	14	23000	10000	002610
3	28	06	03	05	001	7401	   0	  940	  940	    0	XS573694	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	222544	83*2*	042222	83133	013	035	24	13000	10000	002610
3	28	06	03	06	001	7401	   0	  989	  989	    0	XS560733	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	000	24	23000	10000	002610
3	28	06	03	07	001	7401	   0	  522	  522	    0	XS553715	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	000	4220035064	422544	83*2*	042222	83133	013	035	14	23000	10000	002610
3	28	06	03	08	001	7401	   0	 1570	 1559	   11	XS567695	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*2*	042222	83133	013	035	24	23000	10000	002610
3	28	06	03	09	001	7401	   0	  535	  535	    0	XS559735	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	100	4220035064	422544	83*2*	042222	83133	013	035	14	23000	10000	002610
3	28	06	04	01	001	7401	   0	  810	  810	    0	XS540725	B	0	9	9	0	0	9	9	1	9	R	04	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83134	013	035	24	22000	10000	004610
3	28	06	04	02	001	7401	   0	 1182	 1182	    0	XS549730	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*4*	042222	83134	013	035	34	33000	10000	002610
3	28	06	05	01	001	7401	   0	 2768	 2768	    0	XS515625	A	0	9	9	0	0	9	9	9	9	R	04	00000000	0000	0000000	24	000	4220035064	222544	83*4*	042222	83134	113	035	34	23000	10000	003610
3	28	06	05	02	001	7401	   0	 1139	 1139	    0	XS521616	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83134	013	035	24	23000	10000	003610
3	28	06	05	03	001	7401	   0	  877	  877	    0	XS506593	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83134	013	035	34	23000	10000	003610
3	28	06	05	04	001	7401	   0	  515	  515	    0	XS505610	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83134	013	035	24	13000	10000	003610
3	28	06	05	05	001	7401	   0	  785	  785	    0	XS515589	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83134	013	035	34	23000	10000	003610
3	28	06	06	01	001	7401	   0	  837	  837	    0	XS565678	A	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	000	4220035064	222544	83*4*	042224	83134	013	000	24	13000	10000	002610
3	28	06	06	02	001	7401	   0	 1332	 1332	    0	XS560660	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	222544	83*3*	042224	83133	013	000	24	23000	10000	002610
3	28	06	06	03	001	7401	   0	  880	  880	    0	XS543679	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	222544	83*3*	042224	83133	013	000	24	23000	10000	002610
3	28	06	06	04	001	7401	   0	  786	  786	    0	XS547668	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	222544	83*3*	042224	83133	013	000	34	13000	10000	002610
3	28	06	06	05	001	7401	   0	  816	  816	    0	XS519687	A	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	000	4220045064	222544	83*3*	042224	83133	013	000	24	23000	10000	002610
3	28	06	06	06	001	7401	   0	  518	  518	    0	XS526678	A	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0000000	24	000	4220045064	222544	83*3*	042224	83133	013	000	34	13000	10000	002610
3	28	06	07	01	001	7401	   0	 3512	 3512	    0	XS520650	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	222544	83*4*	042222	83133	013	000	34	23000	10000	003610
3	28	06	07	02	001	7401	   0	 2036	 2036	    0	XS526666	A	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	000	34	13000	10000	002610
3	28	06	07	03	001	7401	   0	  803	  803	    0	XS505664	A	0	9	9	0	0	9	9	1	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	000	34	23000	10000	002610
3	28	06	07	04	001	7401	   0	  440	  440	    0	XS488662	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	000	24	13000	10000	003610
3	28	06	07	05	001	7401	   0	  791	  791	    0	XS480650	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	000	24	13000	10000	003610
3	28	06	07	06	001	7401	   0	  624	  624	    0	XS499649	A	0	9	9	0	0	9	9	9	9	R	04	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	035	24	23000	10000	002610
3	28	06	07	07	001	7401	   0	  691	  691	    0	XS510640	A	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*3*	042222	83133	013	000	24	13000	10000	002610
3	28	06	08	01	001	7401	   0	  420	  420	    0	XS494718	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	000	4220035064	422544	83*4*	121222	82022	012	000	24	23110	13111	002610
3	28	06	08	02	001	7401	   0	  707	  707	    0	XS483705	B	0	9	9	0	0	9	9	9	9	R	02	00000000	0000	0010000	24	100	4220035064	422544	83*3*	121222	82022	012	035	24	13110	13111	002610
3	28	06	09	01	001	7401	   0	 1318	 1318	    0	XS415780	D	9	9	9	9	9	9	9	9	9	*	02	01100000	0000	0000400	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
3	28	07	01	01	001	7401	   0	 1170	 1170	    0	XS732758	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	14	000	4320034054	221545	83*4*	131222	81104	112	235	30	23000	10000	002611
3	28	07	01	02	001	7401	   0	 1409	 1409	    0	XS742717	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	100	4320034054	221445	83*3*	132222	82104	311	235	11	33000	10000	003611
3	28	07	01	03	001	7401	   0	  906	  906	    0	XS735735	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	000	4320034054	221445	83*3*	132222	82004	011	200	21	33000	10000	002611
3	28	07	01	04	001	7401	   0	  841	  841	    0	XS735721	B	0	9	9	0	0	9	9	9	9	R	04	00000000	0000	0000000	24	000	4320034054	221445	83*2*	132222	81004	011	200	21	23000	10000	002610
3	28	07	01	05	001	7401	   0	  325	  325	    0	XS744753	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	000	4320034054	221545	83*3*	132222	82004	312	200	30	23000	10000	002611
3	28	07	01	06	001	7401	   0	  508	  508	    0	XS733742	B	0	9	9	0	0	9	9	9	9	R	04	00000000	0000	0000000	24	000	4221024154	221345	83*3*	122221	81104	011	225	20	32000	10000	003610
3	28	07	02	01	001	7401	   0	 1286	 1286	    0	XS740698	B	0	1	9	0	1	9	9	9	9	R	05	00000000	0000	0000000	24	000	4320035064	222545	83*4*	133223	81104	313	200	34	33010	10000	002611
3	28	07	02	02	001	7401	   0	  670	  670	    0	XS737708	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	000	4220035064	222245	83*3*	121223	81003	011	200	21	33010	10000	006611
3	28	07	02	03	001	7401	   0	  891	  891	    0	XS758705	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	000	4221035064	221245	83*3*	121223	01104	011	200	21	33100	10000	002611
3	28	07	02	05	001	7401	   0	  710	  710	    0	XS743700	B	0	9	9	0	1	9	9	9	9	R	02	00000000	0000	0000000	24	000	4321035064	221245	83*3*	132222	81104	012	200	33	23010	10000	002611
3	28	07	02	07	001	7401	   0	  696	  696	    0	XS719710	C	0	9	9	0	1	9	9	9	9	R	02	01210000	0000	0000200	24	110	5221025054	220145	83*3*	132212	81004	001	200	21	23010	10000	002611
3	28	07	02	08	001	7401	   0	  266	  266	    0	XS776706	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	110	4222024054	221145	83*3*	112222	01004	011	200	22	23010	10000	002611
3	28	07	03	01	001	7401	   0	 1272	 1272	    0	XS729685	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	100	4111024064	222455	83*3*	122221	81104	311	200	21	33010	10010	002611
3	28	07	03	03	001	7401	   0	  323	  323	    0	XS750680	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	000	4221024154	222455	83*3*	122221	81034	011	200	22	33010	10010	003611
3	28	07	03	04	001	7401	   0	  122	  122	    0	XS747688	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	000	4221024154	221355	83*3*	122221	81034	011	200	22	23010	10000	002611
3	28	07	03	05	001	7401	   0	  268	  268	    0	XS740670	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	100	4221024134	222345	83*3*	122221	81034	011	200	22	23010	10000	002611
3	28	07	03	08	001	7401	   0	 1231	 1231	    0	XS724668	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	100	4211124144	220155	83*3*	122221	81034	011	200	22	33010	10000	002611
3	28	07	03	09	001	7401	   0	  264	  264	    0	XS736655	B	0	9	9	0	1	9	9	9	9	R	03	01210000	0000	0000200	24	000	5211024154	421345	83*3*	122221	81034	011	200	22	23110	10000	000611
3	28	07	03	10	001	7401	   0	  530	  530	    0	XS745675	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	101	4201024154	221455	83*3*	132221	82004	001	235	22	33110	10000	002611
3	28	07	04	03	001	7401	   0	  946	  946	    0	XS705725	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	000	4221024054	221255	83*3*	122222	81004	011	225	22	33110	10000	002611
3	28	07	04	06	001	7401	   0	 1197	 1197	    0	XS716730	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	100	4221024054	221545	83*4*	122222	81004	011	200	22	33110	10000	003611
3	28	07	04	08	001	7401	   0	  673	  673	    0	XS715746	B	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	100	4220014054	222355	83*3*	122221	81004	011	200	22	23110	10000	003610
3	28	07	05	01	001	7401	   0	 1219	 1219	    0	XS721772	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320024054	221543	83*4*	122221	81104	112	245	22	33000	10000	002611
3	28	07	05	02	001	7401	   0	  775	  775	    0	XS741770	B	0	9	9	0	1	9	9	9	9	R	03	00000000	0000	0000000	24	000	4320024054	222544	83*3*	122222	81004	011	200	22	33000	10000	003611
3	28	07	05	03	001	7401	   0	 1143	 1143	    0	XS709759	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	000	4220024054	221444	83*3*	122221	01004	012	025	22	23000	10000	002611
3	28	07	05	04	001	7401	   0	  824	  824	    0	XS702772	B	0	9	9	0	1	9	9	9	9	R	04	00000000	0000	0000000	24	000	4220024054	221444	83*3*	122222	81004	012	000	22	23000	10000	002611
3	28	07	07	03	001	7401	   0	 1183	 1183	    0	XS699723	B	0	9	9	0	1	9	9	9	9	R	02	00000000	0000	0000000	24	100	5221024024	222555	83*4*	122221	81114	112	200	22	23110	10000	002611
3	28	07	07	04	001	7401	   0	 1199	 1199	    0	XS677725	B	0	9	9	0	0	9	9	9	9	R	02	00010001	0000	0000000	24	120	5221024024	222455	83*2*	122221	82114	012	025	11	23110	10000	012610
3	28	07	07	07	001	7401	   0	  552	  552	    0	XS705704	B	0	9	9	0	1	9	9	9	9	R	03	01220002	0000	0000200	24	110	5221024124	222355	83*3*	122211	81004	211	200	22	33110	10000	002611
3	28	07	08	02	001	7401	   0	 1015	 1015	    0	XS673706	C	0	9	9	0	1	9	9	9	9	R	02	00000000	0000	0000000	24	210	5211014124	220455	83*4*	122222	81004	011	225	11	33010	10000	002611
3	28	07	08	03	001	7401	   0	  178	  178	    0	XS645702	C	0	9	9	0	0	9	9	9	9	R	03	01210000	0000	0000200	24	110	5211014154	220455	83*4*	122222	82004	011	200	11	23010	10000	002610
3	28	07	09	01	001	7401	   0	  468	  468	    0	XS652713	C	0	9	9	0	1	9	9	9	9	R	02	01210000	0000	0000200	24	100	5222024054	221355	83*3*	122221	81004	011	200	00	13000	10000	002611
3	28	07	09	02	001	7401	   0	  502	  502	    0	XS656732	B	0	9	9	0	1	9	9	9	9	R	02	00000000	0000	0000000	24	100	5222024054	222544	83*4*	122221	81104	011	025	00	13000	10000	002611
3	28	07	09	03	001	7401	   0	  115	  115	    0	XS640720	C	0	9	9	0	1	9	9	9	9	R	03	00010001	0000	0000000	24	111	5222024054	221455	83*3*	122221	81004	011	200	00	13000	10000	002611
3	28	07	10	04	001	7401	   0	  648	  648	    0	XS682691	C	0	9	9	0	0	9	9	9	9	R	03	00000000	0000	0000000	24	001	5221034154	220245	83*3*	121223	01104	011	200	11	33010	10000	002610
3	28	07	10	06	001	7401	   0	  385	  385	    0	XS688676	C	0	9	9	0	1	9	9	9	9	R	02	00000000	0000	0000000	24	210	5221034154	220245	83*4*	121221	81104	011	235	21	23010	10000	002611
3	28	07	10	07	001	7401	   0	  495	  495	    0	XS703683	B	0	9	9	0	0	9	9	9	9	R	04	00000000	0000	0000000	24	000	5221034154	220545	83*3*	121222	80104	011	235	22	23010	10000	002610
